Sl No.,year,State,zone,region,state_population_zone,registered_vehicles_zone,road_length_km,road_condition,avg_speed_index,overspeeding,bad_weather,fault_of_driver,driver_below_18,fault_in_vehicle,pct_two_wheelers,enforcement_index,health_index,urban_flag,traffic_density,time_to_hospital,monthality_index,danger_score,no_of_accidents,no_of_injured,no_of_killed
731,2019,Assam,Assam_Zone1,north_east,14463942,95306,8668,damaged road,45.08,0,0,0,0,0,0.167,0.839,0.485,0,9.072,74.21,0.333,1.3413,24921,52869,1935
732,2019,Assam,Assam_Zone2,north_east,13085420,54963,7534,proper road,48.78,0,0,1,0,0,0.376,0.799,0.501,1,5.0,59.87,0.417,1.0497,13509,27309,263
733,2019,Assam,Assam_Zone3,north_east,20801928,59354,6458,dirt road,52.71,0,0,0,0,0,0.511,0.811,0.566,0,5.0,62.48,0.5,0.6982,7232,13660,131
734,2019,Assam,Assam_Zone4,north_east,13985080,66078,4388,proper road,81.54,0,0,0,0,0,0.131,0.878,0.673,1,5.979,39.21,0.583,0.2898,7625,14930,127
735,2019,Assam,Assam_Zone5,north_east,25198324,84169,11330,proper road,86.16,1,0,0,0,0,0.307,0.854,0.569,0,5.0,62.05,0.667,1.2746,12485,30962,909
736,2019,Bihar,Bihar_Zone1,east,13301362,159801,3882,proper road,68.46,1,0,0,0,0,0.079,0.713,0.54,0,7.802,66.26,0.333,1.3656,44967,107062,3258
737,2019,Bihar,Bihar_Zone2,east,7011113,86891,3977,damaged road,44.15,0,0,1,0,0,0.334,0.678,0.616,1,12.223,46.07,0.417,1.9299,112566,247284,7832
738,2019,Bihar,Bihar_Zone3,east,11799475,155315,4427,dirt road,71.43,0,0,0,0,0,0.195,0.753,0.577,0,11.658,60.86,0.5,0.7195,31506,66770,571
739,2019,Bihar,Bihar_Zone4,east,7353123,200662,5632,proper road,37.91,0,0,1,0,0,0.17,0.716,0.51,1,35.524,58.81,0.583,1.0853,81013,155758,1531
740,2019,Bihar,Bihar_Zone5,east,13136055,104534,3279,proper road,79.73,1,0,1,0,0,0.235,0.657,0.445,0,5.0,79.87,0.667,2.0598,41814,118672,3149
741,2019,Chhattisgarh,Chhattisgarh_Zone1,central,17119834,187684,11003,damaged road,59.33,0,0,1,0,0,0.328,0.957,0.547,0,15.45,65.29,0.333,1.8389,95880,231428,7088
742,2019,Chhattisgarh,Chhattisgarh_Zone2,central,12364489,132456,14000,dirt road,85.88,1,0,0,0,0,0.15,0.99,0.63,1,10.606,44.39,0.417,1.464,42440,105718,3012
743,2019,Chhattisgarh,Chhattisgarh_Zone3,central,21795010,177367,15436,proper road,74.09,0,0,0,1,0,0.204,0.914,0.632,0,7.28,53.06,0.5,0.3007,12972,24695,223
744,2019,Chhattisgarh,Chhattisgarh_Zone4,central,16828788,156114,9085,dirt road,30.51,0,0,0,0,0,0.411,0.99,0.678,1,8.774,38.63,0.583,0.5305,19134,28079,320
745,2019,Chhattisgarh,Chhattisgarh_Zone5,central,11912584,117755,7360,dirt road,33.36,0,0,0,0,1,0.482,0.981,0.549,0,12.146,64.92,0.667,1.0252,30150,54090,570
746,2019,Goa,Goa_Zone1,west,5561429,214920,9092,dirt road,41.24,0,0,0,0,0,0.077,0.538,0.784,0,47.221,31.12,0.333,0.6823,82690,128712,1308
747,2019,Goa,Goa_Zone2,west,5842091,259629,7814,proper road,87.01,1,0,0,0,0,0.11,0.541,0.762,1,51.627,28.59,0.417,1.2965,145530,325799,9382
748,2019,Goa,Goa_Zone3,west,4995555,128865,7956,dirt road,33.8,0,0,0,0,0,0.127,0.493,0.793,0,33.823,29.87,0.5,0.6989,57781,86149,891
749,2019,Goa,Goa_Zone4,west,6237655,235472,4302,proper road,60.42,0,0,1,0,0,0.112,0.478,0.833,1,37.289,20.02,0.583,0.9779,104538,187215,1593
750,2019,Goa,Goa_Zone5,west,8686017,148666,5577,proper road,38.91,0,0,1,0,0,0.329,0.437,0.715,0,11.136,41.0,0.667,1.0807,51440,90665,876
751,2019,Gujarat,Gujarat_Zone1,west,25701490,24083,24307,proper road,53.35,0,0,0,0,0,0.45,0.69,0.213,0,5.0,113.4,0.333,0.7061,2499,5612,55
752,2019,Gujarat,Gujarat_Zone2,west,24425103,25111,23664,proper road,46.27,0,0,0,1,0,0.407,0.565,0.32,1,5.0,81.65,0.417,0.6939,2741,5566,57
753,2019,Gujarat,Gujarat_Zone3,west,33769118,27931,16614,dirt road,58.27,0,0,0,0,0,0.298,0.653,0.387,0,5.0,88.32,0.5,0.9027,2627,5818,51
754,2019,Gujarat,Gujarat_Zone4,west,26712327,17407,18502,proper road,33.61,0,0,0,0,1,0.649,0.686,0.298,1,5.0,84.26,0.583,1.0484,2317,4719,49
755,2019,Gujarat,Gujarat_Zone5,west,17073757,18685,11406,proper road,57.14,0,0,0,1,0,0.165,0.682,0.323,0,5.0,97.47,0.667,0.633,2717,5769,59
756,2019,Haryana,Haryana_Zone1,north,10533845,144948,14839,damaged road,87.46,1,0,0,0,0,0.323,0.854,0.753,0,11.478,35.52,0.333,2.0457,69049,174323,7722
757,2019,Haryana,Haryana_Zone2,north,11328273,129002,27827,proper road,56.05,0,0,0,0,0,0.596,0.908,0.796,1,13.809,24.46,0.417,0.1888,15332,23286,245
758,2019,Haryana,Haryana_Zone3,north,9664079,215179,17823,dirt road,73.31,1,0,0,0,0,0.068,0.819,0.865,0,13.668,19.46,0.5,1.3853,79813,160408,4799
759,2019,Haryana,Haryana_Zone4,north,17957186,173972,19398,proper road,93.6,1,0,0,0,0,0.225,0.801,0.67,1,5.221,39.61,0.583,1.2306,33620,82879,2381
760,2019,Haryana,Haryana_Zone5,north,18302573,191423,26497,dirt road,92.9,1,0,0,0,1,0.159,0.851,0.649,0,14.337,50.59,0.667,1.9207,50279,134133,3471
761,2019,Himachal Pradesh,Himachal Pradesh_Zone1,north,15328630,34163,19840,dirt road,82.05,1,0,0,0,0,0.316,0.747,0.416,0,5.0,84.03,0.333,1.7352,10808,30304,839
762,2019,Himachal Pradesh,Himachal Pradesh_Zone2,north,19685789,20302,24438,proper road,50.15,0,0,1,0,0,0.065,0.738,0.329,1,5.0,80.53,0.417,1.2007,3888,8806,80
763,2019,Himachal Pradesh,Himachal Pradesh_Zone3,north,24177428,19814,10268,dirt road,42.97,0,0,1,0,0,0.385,0.605,0.26,0,5.0,106.55,0.5,1.6154,3950,9709,85
764,2019,Himachal Pradesh,Himachal Pradesh_Zone4,north,10858706,25228,23896,proper road,63.25,1,0,1,0,1,0.358,0.658,0.338,1,5.0,79.44,0.583,2.5343,14999,45620,1232
765,2019,Himachal Pradesh,Himachal Pradesh_Zone5,north,23375795,42449,26616,proper road,32.81,0,0,0,0,0,0.116,0.616,0.294,0,5.0,101.61,0.667,0.686,4677,8899,100
766,2019,Jharkhand,Jharkhand_Zone1,east,13602751,86099,21118,proper road,86.35,0,0,0,1,0,0.228,0.521,0.655,0,5.094,49.69,0.333,0.4812,12384,25439,215
767,2019,Jharkhand,Jharkhand_Zone2,east,12591332,104788,18981,proper road,71.67,0,0,0,0,0,0.135,0.567,0.703,1,8.474,35.69,0.417,0.4246,15244,28560,255
768,2019,Jharkhand,Jharkhand_Zone3,east,10803331,53689,18883,proper road,81.78,1,0,0,0,0,0.109,0.467,0.75,0,5.836,36.02,0.5,1.3418,18841,42611,1214
769,2019,Jharkhand,Jharkhand_Zone4,east,9817342,97131,20737,dirt road,83.1,1,0,1,0,0,0.33,0.547,0.623,1,11.89,45.25,0.583,2.2905,55107,152648,3810
770,2019,Jharkhand,Jharkhand_Zone5,east,9938740,81160,9576,proper road,88.94,1,0,1,0,0,0.385,0.581,0.66,0,9.901,49.02,0.667,1.9478,39640,106938,2696
771,2019,Karnataka,Karnataka_Zone1,south,2724924,103867,6205,proper road,63.93,1,0,0,0,0,0.229,0.643,0.668,0,21.582,47.76,0.333,1.3109,125071,264544,8567
772,2019,Karnataka,Karnataka_Zone2,south,1649839,115927,7056,dirt road,43.16,0,0,1,0,0,0.191,0.601,0.677,1,42.996,38.81,0.417,1.3258,220558,420096,3861
773,2019,Karnataka,Karnataka_Zone3,south,3229777,129646,3613,proper road,52.79,0,0,1,0,1,0.432,0.583,0.635,0,32.857,52.6,0.5,1.464,143326,301592,2472
774,2019,Karnataka,Karnataka_Zone4,south,2004977,174546,7904,proper road,58.23,0,0,0,0,0,0.524,0.616,0.78,1,69.375,26.41,0.583,0.3458,123609,199415,1963
775,2019,Karnataka,Karnataka_Zone5,south,3415977,125563,9510,damaged road,92.33,1,0,0,0,0,0.204,0.63,0.759,0,54.973,34.66,0.667,2.1535,179025,458765,20222
776,2019,Kerala,Kerala_Zone1,south,8059471,60079,8588,proper road,83.62,1,0,1,0,1,0.454,0.611,0.409,0,8.759,85.07,0.333,2.5082,45041,142800,3444
777,2019,Kerala,Kerala_Zone2,south,12185870,143009,7322,proper road,93.82,1,0,1,0,0,0.296,0.656,0.507,1,7.151,59.16,0.417,2.017,58019,174006,4346
778,2019,Kerala,Kerala_Zone3,south,6670978,126688,12191,proper road,75.09,0,0,0,0,0,0.308,0.656,0.481,0,15.876,74.71,0.5,0.5353,37386,80349,739
779,2019,Kerala,Kerala_Zone4,south,10259338,93242,6752,proper road,47.27,0,0,0,0,0,0.344,0.605,0.361,1,10.616,76.7,0.583,0.6448,20846,41844,439
780,2019,Kerala,Kerala_Zone5,south,14714366,61732,10541,damaged road,86.05,1,0,0,0,0,0.348,0.56,0.479,0,5.0,75.0,0.667,2.3844,25068,77987,3384
781,2019,Madhya Pradesh,Madhya Pradesh_Zone1,central,9541138,187120,2402,dirt road,92.2,1,0,0,0,0,0.498,0.663,0.42,0,20.576,83.59,0.333,1.7747,85787,252699,6960
782,2019,Madhya Pradesh,Madhya Pradesh_Zone2,central,9871169,171133,2331,dirt road,84.3,0,0,1,0,0,0.322,0.701,0.526,1,13.968,56.9,0.417,1.3814,62113,159385,1157
783,2019,Madhya Pradesh,Madhya Pradesh_Zone3,central,9993620,122228,3201,damaged road,66.82,0,0,1,0,0,0.45,0.607,0.455,0,12.147,78.43,0.5,2.078,118199,319691,8944
784,2019,Madhya Pradesh,Madhya Pradesh_Zone4,central,20037794,119936,2650,proper road,86.1,1,0,0,0,0,0.501,0.619,0.407,1,7.977,71.14,0.583,1.5055,24551,68595,1981
785,2019,Madhya Pradesh,Madhya Pradesh_Zone5,central,13893494,174680,2279,proper road,62.61,0,0,1,0,0,0.421,0.68,0.457,0,9.522,78.23,0.667,1.1401,40785,92206,770
786,2019,Maharashtra,Maharashtra_Zone1,west,6313334,59400,20873,proper road,84.99,1,0,1,0,0,0.141,0.802,0.401,0,9.011,86.27,0.333,2.0184,47459,143038,3797
787,2019,Maharashtra,Maharashtra_Zone2,west,8516811,44233,12301,dirt road,58.04,0,0,0,0,0,0.209,0.721,0.343,1,5.0,78.81,0.417,0.8993,14886,33267,302
788,2019,Maharashtra,Maharashtra_Zone3,west,9219597,42366,12597,proper road,61.27,1,0,0,0,0,0.41,0.841,0.429,0,5.0,82.18,0.5,1.3788,17653,42493,1404
789,2019,Maharashtra,Maharashtra_Zone4,west,8100187,95074,24146,proper road,80.34,1,0,1,1,1,0.232,0.784,0.421,1,10.461,69.48,0.583,2.4132,66168,204028,5258
790,2019,Maharashtra,Maharashtra_Zone5,west,8598321,94146,17419,proper road,78.6,1,0,0,0,0,0.238,0.864,0.297,0,14.577,101.29,0.667,1.4603,42589,119728,3658
791,2019,Manipur,Manipur_Zone1,north_east,4390815,79630,17404,proper road,37.29,0,0,0,0,0,0.312,0.745,0.616,0,18.674,55.32,0.333,0.3966,31138,48067,556
792,2019,Manipur,Manipur_Zone2,north_east,5679053,58938,14311,proper road,51.7,0,0,0,0,0,0.179,0.853,0.548,1,12.396,54.3,0.417,0.39,17970,31808,331
793,2019,Manipur,Manipur_Zone3,north_east,6823505,65325,12243,damaged road,40.88,0,0,0,0,0,0.156,0.777,0.646,0,6.949,50.97,0.5,1.2591,33024,61654,2309
794,2019,Manipur,Manipur_Zone4,north_east,3838420,56251,18673,dirt road,81.76,1,0,1,0,0,0.571,0.843,0.615,1,8.005,46.21,0.583,2.1483,73458,204282,5176
795,2019,Manipur,Manipur_Zone5,north_east,4856880,78902,9707,proper road,85.73,1,0,0,0,0,0.251,0.81,0.51,0,22.987,70.55,0.667,1.3378,57293,145967,4178
796,2019,Meghalaya,Meghalaya_Zone1,north_east,10225467,91348,9500,proper road,82.0,1,0,1,0,0,0.124,0.684,0.565,0,9.67,62.58,0.333,1.9621,44505,121118,3220
797,2019,Meghalaya,Meghalaya_Zone2,north_east,12512865,121545,9054,dirt road,55.98,0,0,0,0,0,0.161,0.66,0.619,1,10.695,45.71,0.417,0.7369,23655,43693,427
798,2019,Meghalaya,Meghalaya_Zone3,north_east,11452153,71204,12080,damaged road,85.28,0,0,0,0,0,0.189,0.64,0.511,0,9.131,70.37,0.5,1.4219,24096,63350,1799
799,2019,Meghalaya,Meghalaya_Zone4,north_east,14731898,77113,6589,damaged road,41.03,0,0,0,0,0,0.249,0.612,0.493,1,5.522,60.9,0.583,1.4493,20752,43937,1531
800,2019,Meghalaya,Meghalaya_Zone5,north_east,12059854,53262,8188,proper road,74.44,0,0,0,0,0,0.318,0.609,0.606,0,5.0,56.67,0.667,0.4711,8749,17628,154
801,2019,Mizoram,Mizoram_Zone1,north_east,1760511,95470,7058,damaged road,69.14,1,0,1,0,1,0.237,0.47,0.311,0,34.88,99.17,0.333,3.5471,731654,2666110,109920
802,2019,Mizoram,Mizoram_Zone2,north_east,3590238,119173,8398,dirt road,74.74,1,0,0,0,0,0.334,0.679,0.338,1,39.217,79.4,0.417,1.8237,145195,411857,11917
803,2019,Mizoram,Mizoram_Zone3,north_east,1688296,102259,9645,damaged road,53.5,0,0,0,0,0,0.106,0.631,0.234,0,71.9,110.25,0.5,1.6204,225235,594040,18929
804,2019,Mizoram,Mizoram_Zone4,north_east,3698290,128847,5872,proper road,35.85,0,0,0,0,0,0.174,0.622,0.313,1,28.395,82.45,0.583,0.6699,75032,142681,1608
805,2019,Mizoram,Mizoram_Zone5,north_east,3458831,68705,9491,damaged road,48.91,0,0,1,0,0,0.142,0.621,0.255,0,11.63,107.26,0.667,2.2107,193172,545658,16494
806,2019,Nagaland,Nagaland_Zone1,north_east,8829683,247628,2755,proper road,60.86,0,0,1,0,0,0.346,0.709,0.617,0,18.265,55.21,0.333,1.0141,80780,164911,1433
807,2019,Nagaland,Nagaland_Zone2,north_east,4890335,153178,2345,dirt road,50.43,0,0,1,0,0,0.306,0.664,0.671,1,22.297,39.52,0.417,1.2985,103166,201959,1731
808,2019,Nagaland,Nagaland_Zone3,north_east,8639780,269517,1472,damaged road,47.7,0,0,0,0,0,0.218,0.755,0.71,0,22.237,41.8,0.5,1.2258,101584,190808,6707
809,2019,Nagaland,Nagaland_Zone4,north_east,5200439,157524,1537,dirt road,51.33,0,0,0,1,0,0.15,0.656,0.638,1,44.752,43.4,0.583,0.7253,68649,126186,1199
810,2019,Nagaland,Nagaland_Zone5,north_east,7854887,149251,2370,damaged road,79.94,1,0,0,0,0,0.081,0.593,0.582,0,13.727,60.24,0.667,2.2966,101294,282122,12838
811,2019,Odisha,Odisha_Zone1,east,29417977,230888,9034,proper road,70.88,1,0,0,0,0,0.273,0.752,0.88,0,10.27,17.28,0.333,1.1081,25454,48369,1496
812,2019,Odisha,Odisha_Zone2,east,22600609,155563,9526,proper road,82.37,0,0,0,0,0,0.369,0.683,0.819,1,6.803,21.76,0.417,0.2853,10726,19159,167
813,2019,Odisha,Odisha_Zone3,east,18253227,151228,17734,proper road,68.93,1,0,0,0,0,0.403,0.591,0.826,0,5.276,25.06,0.5,1.2263,29212,56865,1858
814,2019,Odisha,Odisha_Zone4,east,17318854,198520,9374,proper road,57.71,0,0,1,0,0,0.234,0.803,0.885,1,6.834,13.81,0.583,0.7793,28882,48006,422
815,2019,Odisha,Odisha_Zone5,east,16217106,263459,12325,proper road,50.13,0,0,0,0,0,0.175,0.763,0.906,0,12.299,13.49,0.667,0.184,21032,29386,301
816,2019,Punjab,Punjab_Zone1,north,11364150,41863,14258,proper road,63.54,1,0,0,0,0,0.344,0.607,0.676,0,5.0,46.69,0.333,1.3236,13960,29780,946
817,2019,Punjab,Punjab_Zone2,north,11582464,17326,11136,dirt road,79.69,1,0,0,0,0,0.128,0.64,0.648,1,5.0,42.26,0.417,1.6265,7011,17084,496
818,2019,Punjab,Punjab_Zone3,north,10324603,27594,22471,proper road,85.65,1,0,1,0,0,0.216,0.61,0.596,0,5.0,58.17,0.5,1.9779,14166,38518,1028
819,2019,Punjab,Punjab_Zone4,north,7529929,18296,11797,proper road,66.27,1,0,0,0,1,0.05,0.603,0.563,1,5.0,52.49,0.583,1.8049,12047,30067,897
820,2019,Punjab,Punjab_Zone5,north,7347269,24821,9380,proper road,45.52,0,0,0,0,0,0.219,0.561,0.523,0,5.0,68.75,0.667,0.5536,7386,13025,141
821,2019,Rajasthan,Rajasthan_Zone1,central,14398333,214484,7490,proper road,80.0,1,0,0,0,0,0.07,0.568,0.893,0,10.356,15.34,0.333,1.1904,48247,96914,2778
822,2019,Rajasthan,Rajasthan_Zone2,central,24057673,178358,2662,proper road,37.75,0,0,0,0,0,0.109,0.523,0.937,1,6.853,7.62,0.417,0.283,11538,14487,166
823,2019,Rajasthan,Rajasthan_Zone3,central,16163369,245997,2994,proper road,72.38,0,0,1,0,0,0.443,0.561,0.99,0,22.548,2.0,0.5,0.8265,39518,66310,529
824,2019,Rajasthan,Rajasthan_Zone4,central,23837201,112817,7656,proper road,83.26,0,0,0,0,0,0.242,0.529,0.959,1,5.0,4.98,0.583,0.2646,7285,12197,101
825,2019,Rajasthan,Rajasthan_Zone5,central,23048076,153897,5613,dirt road,48.77,0,0,0,1,1,0.64,0.579,0.818,0,5.0,26.2,0.667,1.0379,20739,35211,313
826,2019,Sikkim,Sikkim_Zone1,north_east,17032057,230369,14064,damaged road,61.98,1,0,1,0,0,0.424,0.668,0.361,0,13.169,92.02,0.333,3.0134,178995,575029,25731
827,2019,Sikkim,Sikkim_Zone2,north_east,20521882,179178,25245,proper road,65.46,0,0,0,1,0,0.258,0.731,0.464,1,5.419,64.28,0.417,0.5095,17648,35769,344
828,2019,Sikkim,Sikkim_Zone3,north_east,20617787,157901,13352,proper road,78.6,1,0,0,0,0,0.164,0.651,0.279,0,11.249,103.87,0.5,1.5795,31621,92845,2745
829,2019,Sikkim,Sikkim_Zone4,north_east,15715767,305160,23110,damaged road,75.46,1,0,0,0,0,0.085,0.697,0.254,1,14.55,89.52,0.583,2.4736,112059,373631,16970
830,2019,Sikkim,Sikkim_Zone5,north_east,12361153,178968,16552,proper road,94.09,1,0,0,0,0,0.138,0.744,0.443,0,17.796,80.28,0.667,1.4185,53599,149840,4214
831,2019,Tamil Nadu,Tamil Nadu_Zone1,south,9892431,85685,3082,proper road,58.18,0,0,1,0,0,0.613,0.99,0.346,0,9.248,94.13,0.333,1.0626,27347,63083,540
832,2019,Tamil Nadu,Tamil Nadu_Zone2,south,8868879,120384,6762,proper road,39.15,0,0,0,0,0,0.552,0.99,0.401,1,18.085,71.87,0.417,0.4243,24054,42508,489
833,2019,Tamil Nadu,Tamil Nadu_Zone3,south,11325679,59923,3540,proper road,76.32,1,0,1,0,0,0.408,0.984,0.378,0,5.0,89.53,0.5,1.9433,26843,78259,2206
834,2019,Tamil Nadu,Tamil Nadu_Zone4,south,5817032,83531,3464,proper road,86.89,1,0,0,0,0,0.233,0.99,0.3,1,8.057,83.99,0.583,1.395,53654,157973,4515
835,2019,Tamil Nadu,Tamil Nadu_Zone5,south,5967923,65198,3810,dirt road,77.06,0,0,0,0,0,0.137,0.99,0.4,0,12.482,86.44,0.667,0.7252,26414,62465,535
836,2019,Telangana,Telangana_Zone1,south,12619812,75388,5194,proper road,46.24,0,0,0,0,0,0.237,0.842,0.497,0,5.0,72.43,0.333,0.4313,11545,20497,216
837,2019,Telangana,Telangana_Zone2,south,10582114,156701,12785,damaged road,91.04,0,0,1,0,0,0.547,0.99,0.396,1,8.848,72.44,0.417,1.9276,135019,412030,10859
838,2019,Telangana,Telangana_Zone3,south,9992023,71495,8337,dirt road,60.77,1,0,1,0,0,0.403,0.99,0.42,0,6.599,83.51,0.5,2.2109,38508,105781,2979
839,2019,Telangana,Telangana_Zone4,south,10449338,84277,6148,proper road,81.87,1,0,0,0,0,0.449,0.95,0.538,1,9.591,55.48,0.583,1.2484,28070,69995,2106
840,2019,Telangana,Telangana_Zone5,south,17327781,63372,8960,dirt road,40.1,0,0,0,0,0,0.287,0.963,0.389,0,5.0,88.05,0.667,0.7464,9445,18051,185
841,2019,Tripura,Tripura_Zone1,north_east,4902183,217549,21802,dirt road,38.22,0,0,0,0,1,0.261,0.649,0.876,0,38.671,17.84,0.333,0.9621,117039,178146,1726
842,2019,Tripura,Tripura_Zone2,north_east,3689999,327273,18427,damaged road,54.21,0,0,0,0,0,0.26,0.633,0.743,1,76.598,30.85,0.417,1.2637,272856,525761,17384
843,2019,Tripura,Tripura_Zone3,north_east,3567866,199499,10154,proper road,93.91,0,0,0,0,1,0.383,0.691,0.887,0,75.833,16.2,0.5,0.6333,112569,217907,1669
844,2019,Tripura,Tripura_Zone4,north_east,5274833,235394,24335,damaged road,84.85,1,0,1,0,0,0.319,0.694,0.836,1,59.632,19.68,0.583,2.6679,491204,1283757,53664
845,2019,Tripura,Tripura_Zone5,north_east,3897244,189473,8689,damaged road,35.68,0,0,0,0,0,0.118,0.625,0.813,0,62.658,26.88,0.667,1.2179,150033,247480,9332
846,2019,Uttar Pradesh,Uttar Pradesh_Zone1,north,29674808,39234,12592,dirt road,69.68,1,0,0,1,0,0.103,0.708,0.821,0,5.0,25.84,0.333,1.4713,5766,11940,361
847,2019,Uttar Pradesh,Uttar Pradesh_Zone2,north,27116480,26443,10515,dirt road,75.95,1,0,0,1,0,0.295,0.707,0.747,1,5.0,30.39,0.417,1.524,4373,9941,280
848,2019,Uttar Pradesh,Uttar Pradesh_Zone3,north,17078336,54105,10134,proper road,88.11,1,0,0,0,0,0.05,0.643,0.794,0,5.0,29.69,0.5,1.2229,11359,24706,694
849,2019,Uttar Pradesh,Uttar Pradesh_Zone4,north,18021578,27005,14810,dirt road,92.99,1,0,0,0,1,0.107,0.576,0.735,1,5.0,31.83,0.583,1.9977,8109,21236,536
850,2019,Uttar Pradesh,Uttar Pradesh_Zone5,north,31747779,59482,9101,proper road,35.23,0,0,0,0,0,0.05,0.629,0.771,0,5.0,33.03,0.667,0.3458,3393,4668,53
851,2019,Uttarakhand,Uttarakhand_Zone1,north,7366415,246554,12874,proper road,76.52,1,0,0,0,0,0.485,0.891,0.451,0,46.926,79.06,0.333,1.3389,114599,290915,8900
852,2019,Uttarakhand,Uttarakhand_Zone2,north,7435688,176104,25648,dirt road,90.72,1,0,0,0,0,0.186,0.793,0.469,1,23.002,63.74,0.417,1.6754,96487,274035,7508
853,2019,Uttarakhand,Uttarakhand_Zone3,north,6982549,282384,24654,proper road,62.24,0,0,0,0,0,0.219,0.876,0.309,0,59.944,99.48,0.5,0.5454,77232,168421,1601
854,2019,Uttarakhand,Uttarakhand_Zone4,north,6190932,153738,24483,proper road,51.39,0,0,1,1,0,0.354,0.767,0.492,1,27.303,60.94,0.583,1.0719,71837,153281,1386
855,2019,Uttarakhand,Uttarakhand_Zone5,north,4809624,133037,22574,damaged road,46.71,0,0,0,0,0,0.555,0.807,0.427,0,36.717,82.53,0.667,1.3975,96859,216458,7558
856,2019,West Bengal,West Bengal_Zone1,east,15272200,310352,17422,dirt road,52.24,0,0,1,0,0,0.428,0.987,0.514,0,11.023,69.96,0.333,1.2467,67114,140870,1230
857,2019,West Bengal,West Bengal_Zone2,east,25010909,192271,25020,proper road,68.41,0,0,0,0,0,0.308,0.931,0.69,1,10.263,37.2,0.417,0.2514,11436,20166,192
858,2019,West Bengal,West Bengal_Zone3,east,24824493,292536,21583,dirt road,63.41,0,0,1,1,0,0.122,0.952,0.54,0,16.323,66.17,0.5,1.2455,41441,92724,744
859,2019,West Bengal,West Bengal_Zone4,east,24983210,220017,23445,proper road,54.01,0,0,0,0,0,0.161,0.99,0.443,1,5.458,66.8,0.583,0.3947,15682,29886,310
860,2019,West Bengal,West Bengal_Zone5,east,22121086,157960,13049,proper road,75.45,1,0,0,0,0,0.067,0.979,0.597,0,5.957,58.08,0.667,1.1926,24617,56907,1790
861,2019,Andaman and Nicobar Islands,Andaman and Nicobar Islands_Zone1,central,17466721,109541,14087,dirt road,54.12,0,0,0,0,0,0.108,0.508,0.421,0,9.308,83.37,0.333,0.9515,18585,40194,370
862,2019,Andaman and Nicobar Islands,Andaman and Nicobar Islands_Zone2,central,9854454,108795,12664,dirt road,72.17,0,0,0,0,0,0.05,0.56,0.348,1,5.925,78.26,0.417,0.9766,32242,80135,653
863,2019,Andaman and Nicobar Islands,Andaman and Nicobar Islands_Zone3,central,12831807,140717,20092,proper road,76.59,0,0,0,0,0,0.29,0.615,0.354,0,7.575,92.98,0.5,0.6446,24809,59643,502
864,2019,Andaman and Nicobar Islands,Andaman and Nicobar Islands_Zone4,central,9795220,93934,13797,dirt road,94.64,1,0,1,0,0,0.052,0.625,0.565,1,9.317,52.17,0.583,2.2919,53643,159532,3895
